iso3,date,inflation_rate,wage_index,commodity_price
SLV,2016-01-01,0.604049086996647,,83.21774165377805
SLV,2015-01-01,-0.731384487387936,,114.78460822040763
SLV,2014-01-01,1.14134467538236,,180.05802670080618
SLV,2013-01-01,0.757669184522923,,187.44923970066344
SLV,2012-01-01,1.72973481581379,,188.4681761268736
SLV,2011-01-01,5.12892376681615,,182.396264573945
SLV,2010-01-01,1.17933576873673,,145.90912641295506
GNQ,2024-01-01,2.92140227309108,,
GNQ,2023-01-01,2.85949506037317,,
GNQ,2022-01-01,4.78671704710806,,
GNQ,2021-01-01,-0.0971007664640153,,
GNQ,2020-01-01,4.76669523944226,,
GNQ,2019-01-01,1.53027528964192,,
GNQ,2018-01-01,1.06007410662165,,
GNQ,2017-01-01,0.744354746612477,,118.17257669936907
GNQ,2016-01-01,1.4119391547901,,83.21774165377805
GNQ,2015-01-01,1.67663085315991,,114.78460822040763
GNQ,2014-01-01,4.30999866149104,,180.05802670080618
GNQ,2013-01-01,2.94887694639661,,187.44923970066344
GNQ,2012-01-01,3.65662048278811,,188.4681761268736
GNQ,2011-01-01,4.80538922155698,,182.396264573945
EST,2024-01-01,3.52056053296582,38974.828,
EST,2024-01-01,3.52056053296582,25965.537,
EST,2023-01-01,9.15922507983982,38139.995,
EST,2023-01-01,9.15922507983982,24554.228,
EST,2023-01-01,9.15922507983982,25409.361,
EST,2022-01-01,19.3982634080616,38592.076,
EST,2022-01-01,19.3982634080616,22731.737,
EST,2022-01-01,19.3982634080616,25710.543,
EST,2021-01-01,4.65316673847475,41669.419,
EST,2021-01-01,4.65316673847475,20996.511,
EST,2021-01-01,4.65316673847475,27760.709,
EST,2020-01-01,-0.444531097679813,39457.72,
EST,2020-01-01,-0.444531097679813,19116.671,
EST,2020-01-01,-0.444531097679813,26287.246,
EST,2019-01-01,2.27725931243518,37497.18,
EST,2019-01-01,2.27725931243518,18326.784,
EST,2019-01-01,2.27725931243518,24981.109,
EST,2018-01-01,3.43632688420446,35721.443,
EST,2018-01-01,3.43632688420446,16979.932,
EST,2018-01-01,3.43632688420446,23798.09,
EST,2017-01-01,3.41723549488055,33537.411,118.17257669936907
EST,2017-01-01,3.41723549488055,15408.985,118.17257669936907
EST,2017-01-01,3.41723549488055,22343.059,118.17257669936907
EST,2016-01-01,0.148684907627365,32810.922,83.21774165377805
EST,2016-01-01,0.148684907627365,14461.987,83.21774165377805
EST,2016-01-01,0.148684907627365,21859.063,83.21774165377805
EST,2015-01-01,-0.492326006547392,31216.866,114.78460822040763
EST,2015-01-01,-0.492326006547392,13581.81,114.78460822040763
EST,2015-01-01,-0.492326006547392,20797.082,114.78460822040763
EST,2014-01-01,-0.106175146521685,29821.57,180.05802670080618
EST,2014-01-01,-0.106175146521685,13026.778,180.05802670080618
EST,2014-01-01,-0.106175146521685,19867.518,180.05802670080618
EST,2013-01-01,2.78056658954994,28264.041,187.44923970066344
EST,2013-01-01,2.78056658954994,12267.727,187.44923970066344
EST,2013-01-01,2.78056658954994,18829.871,187.44923970066344
EST,2012-01-01,3.93339987296984,27586.879,188.4681761268736
EST,2012-01-01,3.93339987296984,11620.252,188.4681761268736
EST,2012-01-01,3.93339987296984,18378.738,188.4681761268736
EST,2011-01-01,4.98190131453606,27175.801,182.396264573945
EST,2011-01-01,4.98190131453606,11013.217,182.396264573945
EST,2011-01-01,4.98190131453606,18104.872,182.396264573945
EST,2010-01-01,2.97204512015694,27819.144,145.90912641295506
EST,2010-01-01,2.97204512015694,10740.939,145.90912641295506
EST,2010-01-01,2.97204512015694,18533.475,145.90912641295506
EST,2009-01-01,-0.0784083112809762,28129.372,102.52589461048652
EST,2009-01-01,-0.0784083112809762,10412.561,102.52589461048652
EST,2009-01-01,-0.0784083112809762,18740.153,102.52589461048652
EST,2008-01-01,10.3623580313683,28825.241,162.4761853841861
EST,2008-01-01,10.3623580313683,10783.632,162.4761853841861
EST,2008-01-01,10.3623580313683,19203.751,162.4761853841861
EST,2007-01-01,6.60132603055638,28452.546,113.03723297624067
EST,2007-01-01,6.60132603055638,9868.196,113.03723297624067
EST,2007-01-01,6.60132603055638,18955.456,113.03723297624067
EST,2006-01-01,4.43762042389212,24478.224,113.0942597514432
EST,2006-01-01,4.43762042389212,7869.913,113.0942597514432
EST,2006-01-01,4.43762042389212,16307.711,113.0942597514432
EST,2005-01-01,4.0797142319985,22420.117,86.61792353750035
EST,2005-01-01,4.0797142319985,6835.649,86.61792353750035
EST,2005-01-01,4.0797142319985,14936.573,86.61792353750035
EST,2004-01-01,3.04811107523415,21019.374,71.96943658572398
EST,2004-01-01,3.04811107523415,6180.463,71.96943658572398
EST,2004-01-01,3.04811107523415,14003.38,71.96943658572398
EST,2003-01-01,1.33499116549956,19477.312,66.47201009614632
EST,2003-01-01,1.33499116549956,5524.151,66.47201009614632
EST,2003-01-01,1.33499116549956,12976.039,66.47201009614632
EST,2002-01-01,3.57191270164026,17769.85,50.07030590183942
EST,2002-01-01,3.57191270164026,4955.895,50.07030590183942
EST,2002-01-01,3.57191270164026,11838.505,50.07030590183942
EST,2001-01-01,5.74827981651373,16779.294,61.8779594650662
EST,2001-01-01,5.74827981651373,4528.23,61.8779594650662
EST,2001-01-01,5.74827981651373,11178.584,61.8779594650662
EST,2000-01-01,4.01848952508763,16215.205,59.46991562653437
EST,2000-01-01,4.01848952508763,4117.585,59.46991562653437
EST,2000-01-01,4.01848952508763,10802.781,59.46991562653437
EST,1999-01-01,3.2961108971891,,43.37650910727224
SWZ,2019-01-01,2.59801620311074,,
SWZ,2018-01-01,4.81506167461506,,
SWZ,2017-01-01,6.22137528933116,,118.17257669936907
SWZ,2016-01-01,7.84727459085682,,83.21774165377805
SWZ,2015-01-01,4.95124493704916,,114.78460822040763
SWZ,2014-01-01,5.68134885776449,,180.05802670080618
SWZ,2013-01-01,5.6213062346895,,187.44923970066344
SWZ,2012-01-01,8.9396468278821,,188.4681761268736
SWZ,2011-01-01,6.10742714590245,,182.396264573945
SWZ,2010-01-01,4.50923691774372,,145.90912641295506
SWZ,2009-01-01,7.44823423445757,,102.52589461048652
SWZ,2008-01-01,12.6574601863917,,162.4761853841861
SWZ,2007-01-01,8.0760882786158,,113.03723297624067
ETH,2024-01-01,21.0377460577711,,
ETH,2023-01-01,30.2188278135278,,
ETH,2022-01-01,33.8898797100898,,
ETH,2021-01-01,26.8395221557722,,
ETH,2020-01-01,20.3563468559061,,
ETH,2019-01-01,15.8096321719344,,
ETH,2018-01-01,13.8330356586661,,
ETH,2017-01-01,10.6871150284238,,118.17257669936907
ETH,2016-01-01,6.62813337230927,,83.21774165377805
ETH,2015-01-01,9.56889955968623,,114.78460822040763
ETH,2014-01-01,6.89001951597188,,180.05802670080618
ETH,2013-01-01,7.46402192944522,,187.44923970066344
ETH,2012-01-01,23.600417677317,,188.4681761268736
ETH,2011-01-01,33.2499598823345,,182.396264573945
ETH,2010-01-01,8.14926402965083,,145.90912641295506
ETH,2009-01-01,8.48364404530282,,102.52589461048652
ETH,2008-01-01,44.3566858766952,,162.4761853841861
ETH,2007-01-01,17.2404008340898,,113.03723297624067
ETH,2006-01-01,12.2994763114825,,113.0942597514432
ETH,2005-01-01,9.96997123512892,,86.61792353750035
ETH,2004-01-01,3.32737047894846,,71.96943658572398
ETH,2003-01-01,13.6740452028272,,66.47201009614632
ETH,2002-01-01,0.675089102170791,,50.07030590183942
FJI,2024-01-01,4.51138256524156,,
FJI,2023-01-01,2.14817440623892,,
FJI,2022-01-01,4.52019266394958,,
FJI,2021-01-01,0.155855722131513,,
FJI,2020-01-01,-2.59524325887374,,
FJI,2019-01-01,1.77310182460277,,
FJI,2018-01-01,4.0814763764453,,
FJI,2017-01-01,3.34757834757835,,118.17257669936907
FJI,2016-01-01,3.86322538221276,,83.21774165377805
FJI,2015-01-01,1.37488542621438,,114.78460822040763
FJI,2014-01-01,0.519306474579164,,180.05802670080618
FJI,2013-01-01,2.91354193604001,,187.44923970066344
FJI,2012-01-01,3.42337523401979,,188.4681761268736
FJI,2011-01-01,7.27811782708494,,182.396264573945
FJI,2010-01-01,3.68901229670766,,145.90912641295506
FJI,2009-01-01,3.13103559015965,,102.52589461048652
FIN,2024-01-01,1.5656890623162,59596.576,
FIN,2024-01-01,1.5656890623162,49019.673,
FIN,2023-01-01,6.25064322154762,59420.701,
FIN,2023-01-01,6.25064322154762,48272.965,
FIN,2023-01-01,6.25064322154762,48875.012,
FIN,2022-01-01,7.12350773301401,60104.436,
FIN,2022-01-01,7.12350773301401,46777.497,
FIN,2022-01-01,7.12350773301401,49437.401,
FIN,2021-01-01,2.19457432340004,62132.388,
FIN,2021-01-01,2.19457432340004,45540.58,
FIN,2021-01-01,2.19457432340004,51105.442,
FIN,2020-01-01,0.290554555653304,60043.151,
FIN,2020-01-01,0.290554555653304,43050.128,
FIN,2020-01-01,0.290554555653304,49386.993,
FIN,2019-01-01,1.02409392963425,59719.832,
FIN,2019-01-01,1.02409392963425,42672.082,
FIN,2019-01-01,1.02409392963425,49121.055,
FIN,2018-01-01,1.08382098409304,58869.605,
FIN,2018-01-01,1.08382098409304,41651.682,
FIN,2018-01-01,1.08382098409304,48421.722,
FIN,2017-01-01,0.754015047084353,58437.299,118.17257669936907
FIN,2017-01-01,0.754015047084353,40819.745,118.17257669936907
FIN,2017-01-01,0.754015047084353,48066.139,118.17257669936907
FIN,2016-01-01,0.356684500891724,58774.142,83.21774165377805
FIN,2016-01-01,0.356684500891724,40637.261,83.21774165377805
FIN,2016-01-01,0.356684500891724,48343.201,83.21774165377805
FIN,2015-01-01,-0.207928839905252,58263.321,114.78460822040763
FIN,2015-01-01,-0.207928839905252,40202.265,114.78460822040763
FIN,2015-01-01,-0.207928839905252,47923.038,114.78460822040763
FIN,2014-01-01,1.04119621178439,57810.162,180.05802670080618
FIN,2014-01-01,1.04119621178439,39706.541,180.05802670080618
FIN,2014-01-01,1.04119621178439,47550.303,180.05802670080618
FIN,2013-01-01,1.47828615688808,57831.072,187.44923970066344
FIN,2013-01-01,1.47828615688808,39219.924,187.44923970066344
FIN,2013-01-01,1.47828615688808,47567.502,187.44923970066344
FIN,2012-01-01,2.80833622561575,58413.308,188.4681761268736
FIN,2012-01-01,2.80833622561575,38672.981,188.4681761268736
FIN,2012-01-01,2.80833622561575,48046.406,188.4681761268736
FIN,2011-01-01,3.4168075425521,58367.329,182.396264573945
FIN,2011-01-01,3.4168075425521,37582.955,182.396264573945
FIN,2011-01-01,3.4168075425521,48008.587,182.396264573945
FIN,2010-01-01,1.18413523154647,58350.533,145.90912641295506
FIN,2010-01-01,1.18413523154647,36367.83,145.90912641295506
FIN,2010-01-01,1.18413523154647,47994.772,145.90912641295506
FIN,2009-01-01,-9.17360392333758e-07,57554.528,102.52589461048652
FIN,2009-01-01,-9.17360392333758e-07,35363.508,102.52589461048652
FIN,2009-01-01,-9.17360392333758e-07,47340.038,102.52589461048652
FIN,2008-01-01,4.0659535535838,57062.003,162.4761853841861
FIN,2008-01-01,4.0659535535838,34412.034,162.4761853841861
FIN,2008-01-01,4.0659535535838,46934.924,162.4761853841861
FIN,2007-01-01,2.51066565240339,56578.255,113.03723297624067
FIN,2007-01-01,2.51066565240339,32995.983,113.03723297624067
FIN,2007-01-01,2.51066565240339,46537.029,113.03723297624067
FIN,2006-01-01,1.56666380704386,55832.155,113.0942597514432
FIN,2006-01-01,1.56666380704386,31944.719,113.0942597514432
FIN,2006-01-01,1.56666380704386,45923.344,113.0942597514432
FIN,2005-01-01,0.623874450025191,54699.991,86.61792353750035
FIN,2005-01-01,0.623874450025191,30869.262,86.61792353750035
FIN,2005-01-01,0.623874450025191,44992.11,86.61792353750035
FIN,2004-01-01,0.187120559084422,57299.261,71.96943658572398
FIN,2004-01-01,0.187120559084422,31994.836,71.96943658572398
FIN,2004-01-01,0.187120559084422,47130.074,71.96943658572398
FIN,2003-01-01,0.877440386254785,51860.488,66.47201009614632
FIN,2003-01-01,0.877440386254785,28876.424,66.47201009614632
FIN,2003-01-01,0.877440386254785,42656.548,66.47201009614632
FIN,2002-01-01,1.5712201278938,50893.268,50.07030590183942
FIN,2002-01-01,1.5712201278938,28058.474,50.07030590183942
FIN,2002-01-01,1.5712201278938,41860.985,50.07030590183942
FIN,2001-01-01,2.57844080098896,50621.314,61.8779594650662
FIN,2001-01-01,2.57844080098896,27458.663,61.8779594650662
FIN,2001-01-01,2.57844080098896,41637.297,61.8779594650662
FIN,2000-01-01,3.04210080667795,50356.433,59.46991562653437
FIN,2000-01-01,3.04210080667795,26597.214,59.46991562653437
FIN,2000-01-01,3.04210080667795,41419.425,59.46991562653437
FIN,1999-01-01,1.16223155669444,,43.37650910727224
FIN,1998-01-01,1.39947378579841,,51.1389482772227
FIN,1997-01-01,1.1925588342584,,64.85775660536505
FIN,1996-01-01,0.629194238120968,,59.12384877547992
FIN,1995-01-01,0.791239406938499,,58.87587312844671
FIN,1994-01-01,1.08855677589404,,50.3549079286469
FIN,1993-01-01,2.19065319556436,,52.83812156716159
FIN,1992-01-01,2.91932319285012,,52.88519203779579
FIN,1991-01-01,4.31021289843465,,
FIN,1990-01-01,6.14956531179849,,
FIN,1989-01-01,6.59290980189131,,
FIN,1988-01-01,5.0859286139488,,
FIN,1987-01-01,4.11302886205058,,
FIN,1986-01-01,2.93357920442327,,
FIN,1985-01-01,5.19562195429435,,
FIN,1984-01-01,7.06765638328173,,
FIN,1983-01-01,8.3662926064564,,
FIN,1982-01-01,9.58492764677447,,
FIN,1981-01-01,11.3057566509548,,
FIN,1980-01-01,11.5946192492107,,
FIN,1979-01-01,7.46696151310736,,
FIN,1978-01-01,7.79935074552146,,
FIN,1977-01-01,11.7933469184054,,
FIN,1976-01-01,14.3426930852257,,
FIN,1975-01-01,17.8113972340213,,
FIN,1974-01-01,16.9363999989274,,
FIN,1973-01-01,10.7544718831368,,
FIN,1972-01-01,6.6624978351533,,
FIN,1971-01-01,6.47576543061852,,
FIN,1970-01-01,2.74042043051219,,
FIN,1969-01-01,2.20561093521252,,
FIN,1968-01-01,9.1916679951951,,
FIN,1967-01-01,5.37778183372856,,
FIN,1966-01-01,3.87365401861331,,
FIN,1965-01-01,4.94058806755301,,
FIN,1964-01-01,10.2758607417486,,
FIN,1963-01-01,4.99638188645285,,
FIN,1962-01-01,4.38398278172668,,
FIN,1961-01-01,1.69100191533952,,
FIN,1960-01-01,3.41812725350793,,
FRA,2024-01-01,1.99904942291464,60608.014,
FRA,2024-01-01,1.99904942291464,44908.538,
FRA,2023-01-01,4.87835726508438,60140.542,
FRA,2023-01-01,4.87835726508438,43593.079,
FRA,2023-01-01,4.87835726508438,44562.157,
FRA,2022-01-01,5.22236748369736,61156.437,
FRA,2022-01-01,5.22236748369736,41705.545,
FRA,2022-01-01,5.22236748369736,45314.902,
FRA,2021-01-01,1.64233141038393,60900.747,
FRA,2021-01-01,1.64233141038393,39663.268,
FRA,2021-01-01,1.64233141038393,45125.444,
FRA,2020-01-01,0.476498852725014,58590.773,
FRA,2020-01-01,0.476498852725014,37604.556,
FRA,2020-01-01,0.476498852725014,43413.829,
FRA,2019-01-01,1.10825492288292,61631.808,
FRA,2019-01-01,1.10825492288292,39152.329,
FRA,2019-01-01,1.10825492288292,45667.136,
FRA,2018-01-01,1.85081508315501,61041.792,
FRA,2018-01-01,1.85081508315501,38454.07,
FRA,2018-01-01,1.85081508315501,45229.953,
FRA,2017-01-01,1.03228275064667,61120.078,118.17257669936907
FRA,2017-01-01,1.03228275064667,37866.654,118.17257669936907
FRA,2017-01-01,1.03228275064667,45287.961,118.17257669936907
FRA,2016-01-01,0.183334861123829,60284.45,83.21774165377805
FRA,2016-01-01,0.183334861123829,37049.283,83.21774165377805
FRA,2016-01-01,0.183334861123829,44668.788,83.21774165377805
FRA,2015-01-01,0.0375143805125298,59600.312,114.78460822040763
FRA,2015-01-01,0.0375143805125298,36539.05,114.78460822040763
FRA,2015-01-01,0.0375143805125298,44161.864,114.78460822040763
FRA,2014-01-01,0.507758822937963,59043.357,180.05802670080618
FRA,2014-01-01,0.507758822937963,36095.438,180.05802670080618
FRA,2014-01-01,0.507758822937963,43749.179,180.05802670080618
FRA,2013-01-01,0.863715497861873,58637.643,187.44923970066344
FRA,2013-01-01,0.863715497861873,35807.08,187.44923970066344
FRA,2013-01-01,0.863715497861873,43448.558,187.44923970066344
FRA,2012-01-01,1.95419531613501,58139.541,188.4681761268736
FRA,2012-01-01,1.95419531613501,35258.26,188.4681761268736
FRA,2012-01-01,1.95419531613501,43079.481,188.4681761268736
FRA,2011-01-01,2.11159795174999,57763.65,182.396264573945
FRA,2011-01-01,2.11159795174999,34538.411,182.396264573945
FRA,2011-01-01,2.11159795174999,42800.958,182.396264573945
FRA,2010-01-01,1.53112270420927,57867.381,145.90912641295506
FRA,2010-01-01,1.53112270420927,33975.948,145.90912641295506
FRA,2010-01-01,1.53112270420927,42877.819,145.90912641295506
FRA,2009-01-01,0.0876204781574486,56721.996,102.52589461048652
FRA,2009-01-01,0.0876204781574486,32943.721,102.52589461048652
FRA,2009-01-01,0.0876204781574486,42029.127,102.52589461048652
FRA,2008-01-01,2.81286194914787,54973.952,162.4761853841861
FRA,2008-01-01,2.81286194914787,32408.7,162.4761853841861
FRA,2008-01-01,2.81286194914787,40733.884,162.4761853841861
FRA,2007-01-01,1.4879980595386,55079.217,113.03723297624067
FRA,2007-01-01,1.4879980595386,31600.852,113.03723297624067
FRA,2007-01-01,1.4879980595386,40811.882,113.03723297624067
FRA,2006-01-01,1.67512449608723,54878.616,113.0942597514432
FRA,2006-01-01,1.67512449608723,30832.531,113.0942597514432
FRA,2006-01-01,1.67512449608723,40663.243,113.0942597514432
FRA,2005-01-01,1.74586936380482,54272.509,86.61792353750035
FRA,2005-01-01,1.74586936380482,29846.169,86.61792353750035
FRA,2005-01-01,1.74586936380482,40214.138,86.61792353750035
FRA,2004-01-01,2.14208964640241,53626.317,71.96943658572398
FRA,2004-01-01,2.14208964640241,28961.596,71.96943658572398
FRA,2004-01-01,2.14208964640241,39735.332,71.96943658572398
FRA,2003-01-01,2.09847219146923,52766.169,66.47201009614632
FRA,2003-01-01,2.09847219146923,27902.016,66.47201009614632
FRA,2003-01-01,2.09847219146923,39097.99,66.47201009614632
FRA,2002-01-01,1.9234122872706,52339.283,50.07030590183942
FRA,2002-01-01,1.9234122872706,27212.324,50.07030590183942
FRA,2002-01-01,1.9234122872706,38781.682,50.07030590183942
FRA,2001-01-01,1.63478079549602,50963.945,61.8779594650662
FRA,2001-01-01,1.63478079549602,26275.415,61.8779594650662
FRA,2001-01-01,1.63478079549602,37762.601,61.8779594650662
FRA,2000-01-01,1.67595988720928,50645.173,59.46991562653437
FRA,2000-01-01,1.67595988720928,25606.019,59.46991562653437
FRA,2000-01-01,1.67595988720928,37526.402,59.46991562653437
FRA,1999-01-01,0.537141639134644,,43.37650910727224
FRA,1998-01-01,0.651126867833041,,51.1389482772227
FRA,1997-01-01,1.20394294026963,,64.85775660536505
FRA,1996-01-01,1.98288365089738,,59.12384877547992
FRA,1995-01-01,1.79648142095594,,58.87587312844671
FRA,1994-01-01,1.65551532926993,,50.3549079286469
FRA,1993-01-01,2.10446277124644,,52.83812156716159
FRA,1992-01-01,2.36376046269354,,52.88519203779579
FRA,1991-01-01,3.21340732409687,,
FRA,1990-01-01,3.19428338029476,,
FRA,1989-01-01,3.49830220700749,,
FRA,1988-01-01,2.70081527508112,,
FRA,1987-01-01,3.28889821400134,,
FRA,1986-01-01,2.53852591781415,,
FRA,1985-01-01,5.83109973854518,,
FRA,1984-01-01,7.67380262247321,,
FRA,1983-01-01,9.45954847235317,,
FRA,1982-01-01,11.9784719523806,,
FRA,1981-01-01,13.3144055680071,,
FRA,1980-01-01,13.5625788483016,,
FRA,1979-01-01,10.6467341716664,,
FRA,1978-01-01,9.25055846724433,,
FRA,1977-01-01,9.49455467190433,,
FRA,1976-01-01,9.6254957815553,,
FRA,1975-01-01,11.6859272493228,,
FRA,1974-01-01,13.6493174728139,,
FRA,1973-01-01,7.38060106398912,,
FRA,1972-01-01,6.06300309718188,,
FRA,1971-01-01,5.39751865595107,,
FRA,1970-01-01,5.29964124562676,,
FRA,1969-01-01,6.04596284173891,,
FRA,1968-01-01,4.54320486402015,,
FRA,1967-01-01,2.79177709435145,,
FRA,1966-01-01,2.60200076636445,,
FRA,1965-01-01,2.70310455873085,,
FRA,1964-01-01,3.21119170293106,,
FRA,1963-01-01,4.99915289796843,,
FRA,1962-01-01,5.33128007065636,,
FRA,1961-01-01,2.40046104546326,,
FRA,1960-01-01,4.1399357551843,,
GAB,2024-01-01,1.17311998381216,,
GAB,2023-01-01,3.62901534185377,,
GAB,2022-01-01,4.23124798274575,,
GAB,2021-01-01,1.08690746519409,,
GAB,2020-01-01,1.35276110675338,,
GAB,2019-01-01,2.46456756151188,,
GAB,2018-01-01,4.74906652083221,,
GAB,2017-01-01,2.65192583143897,,118.17257669936907
GAB,2016-01-01,2.10670712784051,,83.21774165377805
GAB,2015-01-01,-0.338795188753388,,114.78460822040763
GAB,2014-01-01,4.69045751826286,,180.05802670080618
GAB,2013-01-01,0.505441058915667,,187.44923970066344
GAB,2012-01-01,2.65241828695621,,188.4681761268736
GAB,2011-01-01,1.26331707837422,,182.396264573945
GEO,2024-01-01,1.10971758022096,,
GEO,2023-01-01,2.48776056578715,,
GEO,2022-01-01,11.8981654203198,,
GEO,2021-01-01,9.56691433824769,,
GEO,2020-01-01,5.2024648897534,,
GEO,2019-01-01,4.85289821696723,,
GEO,2018-01-01,2.6152447139767,,
GEO,2017-01-01,6.03531725272117,,118.17257669936907
GEO,2016-01-01,2.13492713939121,,83.21774165377805
GEO,2015-01-01,4.00357820695097,,114.78460822040763
GEO,2014-01-01,3.06881210379543,,180.05802670080618
GEO,2013-01-01,-0.512058410947092,,187.44923970066344
GEO,2012-01-01,-0.943658853270964,,188.4681761268736
GEO,2011-01-01,8.5429333333333,,182.396264573945
GEO,2010-01-01,7.11017897486099,,145.90912641295506
GEO,2009-01-01,1.7275146113791,,102.52589461048652
GEO,2008-01-01,9.99948761552747,,162.4761853841861
GEO,2007-01-01,9.24489745592404,,113.03723297624067
GEO,2006-01-01,9.16096508394497,,113.0942597514432
DEU,2024-01-01,2.25649814338757,69433.062,
DEU,2024-01-01,2.25649814338757,50256.9,
DEU,2023-01-01,5.94643667725828,68104.229,
DEU,2023-01-01,5.94643667725828,48289.861,
DEU,2023-01-01,5.94643667725828,49295.067,
DEU,2022-01-01,6.87257438551096,68225.562,
DEU,2022-01-01,6.87257438551096,45484.278,
DEU,2022-01-01,6.87257438551096,49382.89,
DEU,2021-01-01,3.0666666666667,69828.515,
DEU,2021-01-01,3.0666666666667,43638.923,
DEU,2021-01-01,3.0666666666667,50543.136,
DEU,2020-01-01,0.144877925813963,69750.812,
DEU,2020-01-01,0.144877925813963,42341.256,
DEU,2020-01-01,0.144877925813963,50486.893,
DEU,2019-01-01,1.44565976888253,70225.225,
DEU,2019-01-01,1.44565976888253,42383.223,
DEU,2019-01-01,1.44565976888253,50830.282,
DEU,2018-01-01,1.73216879766948,69070.405,
DEU,2018-01-01,1.73216879766948,41148.957,
DEU,2018-01-01,1.73216879766948,49994.403,
DEU,2017-01-01,1.50949485109622,68117.688,118.17257669936907
DEU,2017-01-01,1.50949485109622,39992.368,118.17257669936907
DEU,2017-01-01,1.50949485109622,49304.809,118.17257669936907
DEU,2016-01-01,0.491747008445213,67409.631,83.21774165377805
DEU,2016-01-01,0.491747008445213,38988.114,83.21774165377805
DEU,2016-01-01,0.491747008445213,48792.304,83.21774165377805
DEU,2015-01-01,0.514426137125455,66389.948,114.78460822040763
DEU,2015-01-01,0.514426137125455,38130.185,114.78460822040763
DEU,2015-01-01,0.514426137125455,48054.24,114.78460822040763
DEU,2014-01-01,0.906794000434214,64898.733,180.05802670080618
DEU,2014-01-01,0.906794000434214,37069.494,180.05802670080618
DEU,2014-01-01,0.906794000434214,46974.871,180.05802670080618
DEU,2013-01-01,1.50472330251882,63828.7,187.44923970066344
DEU,2013-01-01,1.50472330251882,36131.942,187.44923970066344
DEU,2013-01-01,1.50472330251882,46200.362,187.44923970066344
DEU,2012-01-01,2.00848884782953,63233.321,188.4681761268736
DEU,2012-01-01,2.00848884782953,35305.127,188.4681761268736
DEU,2012-01-01,2.00848884782953,45769.416,188.4681761268736
DEU,2011-01-01,2.07517283735874,62400.788,182.396264573945
DEU,2011-01-01,2.07517283735874,34366.321,182.396264573945
DEU,2011-01-01,2.07517283735874,45166.813,182.396264573945
DEU,2010-01-01,1.1038103778926,61167.671,145.90912641295506
DEU,2010-01-01,1.1038103778926,33101.11,145.90912641295506
DEU,2010-01-01,1.1038103778926,44274.261,145.90912641295506
DEU,2009-01-01,0.312739007368444,60635.353,102.52589461048652
DEU,2009-01-01,0.312739007368444,32277.798,102.52589461048652
DEU,2009-01-01,0.312739007368444,43888.96,102.52589461048652
DEU,2008-01-01,2.6283798163722,60623.392,162.4761853841861
DEU,2008-01-01,2.6283798163722,32251.458,162.4761853841861
DEU,2008-01-01,2.6283798163722,43880.302,162.4761853841861
DEU,2007-01-01,2.29834400700951,60353.389,113.03723297624067
DEU,2007-01-01,2.29834400700951,31490.477,113.03723297624067
DEU,2007-01-01,2.29834400700951,43684.869,113.03723297624067
DEU,2006-01-01,1.57742642840562,60537.007,113.0942597514432
DEU,2006-01-01,1.57742642840562,31006.087,113.0942597514432
DEU,2006-01-01,1.57742642840562,43817.775,113.0942597514432
DEU,2005-01-01,1.54691114751329,60548.73,86.61792353750035
DEU,2005-01-01,1.54691114751329,30617.35,86.61792353750035
DEU,2005-01-01,1.54691114751329,43826.261,86.61792353750035
DEU,2004-01-01,1.66573696655992,60330.633,71.96943658572398
DEU,2004-01-01,1.66573696655992,30179.401,71.96943658572398
DEU,2004-01-01,1.66573696655992,43668.398,71.96943658572398
DEU,2003-01-01,1.03422218628562,60338.681,66.47201009614632
DEU,2003-01-01,1.03422218628562,29861.708,66.47201009614632
DEU,2003-01-01,1.03422218628562,43674.223,66.47201009614632
DEU,2002-01-01,1.42080615551526,60138.883,50.07030590183942
DEU,2002-01-01,1.42080615551526,29328.557,50.07030590183942
DEU,2002-01-01,1.42080615551526,43529.606,50.07030590183942
DEU,2001-01-01,1.98385731334472,59787.697,61.8779594650662
DEU,2001-01-01,1.98385731334472,28786.999,61.8779594650662
DEU,2001-01-01,1.98385731334472,43275.411,61.8779594650662
DEU,2000-01-01,1.4402683871974,59354.424,59.46991562653437
DEU,2000-01-01,1.4402683871974,27993.309,59.46991562653437
DEU,2000-01-01,1.4402683871974,42961.8,59.46991562653437
DEU,1999-01-01,0.585433064230788,,43.37650910727224
DEU,1998-01-01,0.911183535014401,,51.1389482772227
DEU,1997-01-01,1.9393719892273,,64.85775660536505
DEU,1996-01-01,1.44972701963239,,59.12384877547992
DEU,1995-01-01,1.70616041317077,,58.87587312844671
DEU,1994-01-01,2.69305639854954,,50.3549079286469
DEU,1993-01-01,4.47457650752808,,52.83812156716159
DEU,1992-01-01,5.05697796731731,,52.88519203779579
DEU,1991-01-01,4.04703259753466,,
DEU,1990-01-01,2.69646824292392,,
DEU,1989-01-01,2.78056955569751,,
DEU,1988-01-01,1.27411894006923,,
DEU,1987-01-01,0.249906108705029,,
DEU,1986-01-01,-0.129413360854734,,
DEU,1985-01-01,2.0662330121658,,
DEU,1984-01-01,2.4057933993196,,
DEU,1983-01-01,3.29341474302853,,
DEU,1982-01-01,5.24104507228423,,
DEU,1981-01-01,6.34424277746325,,
DEU,1980-01-01,5.44105754460346,,
DEU,1979-01-01,4.043620064734,,
DEU,1978-01-01,2.71869696123339,,
DEU,1977-01-01,3.73416240635147,,
DEU,1976-01-01,4.24663102299209,,
